block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1700.0,0.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,congruent,89,"89,71",812,1700.0,,-76677,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",731,1700.0,,-72970,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",560,1700.0,,-69262,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",603,1700.0,,-65552,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",725,1700.0,,-61845,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",726,1700.0,,-58138,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",596,1700.0,,-54429,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,down,right,incongruent,71,"89,71",638,1700.0,,-50719,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",613,1700.0,,-47012,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",706,1700.0,,-43302,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",796,1700.0,,-39593,500.0,stim,,poldrack-categorize,s465
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",702,1700.0,,-35884,500.0,stim,,poldrack-categorize,s465
2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",728,1700.0,,5611,0.0,stim,0.0,poldrack-single-stim,s465
2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",585,1700.0,,8217,0.0,stim,1.0,poldrack-single-stim,s465
2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",645,1700.0,,10822,0.0,stim,2.0,poldrack-single-stim,s465
2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",513,1700.0,,13428,0.0,stim,3.0,poldrack-single-stim,s465
2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",569,1700.0,,16034,0.0,stim,4.0,poldrack-single-stim,s465
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",516,1700.0,,18642,0.0,stim,5.0,poldrack-single-stim,s465
2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",542,1700.0,,21249,0.0,stim,6.0,poldrack-single-stim,s465
2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",575,1700.0,,23855,0.0,stim,7.0,poldrack-single-stim,s465
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",506,1700.0,,26461,0.0,stim,8.0,poldrack-single-stim,s465
2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",568,1700.0,,29069,0.0,stim,9.0,poldrack-single-stim,s465
2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",435,1700.0,,31678,0.0,stim,10.0,poldrack-single-stim,s465
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",524,1700.0,,34284,0.0,stim,11.0,poldrack-single-stim,s465
2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",506,1700.0,,36891,0.0,stim,12.0,poldrack-single-stim,s465
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",470,1700.0,,39497,0.0,stim,13.0,poldrack-single-stim,s465
2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",817,1700.0,,42102,0.0,stim,14.0,poldrack-single-stim,s465
